coverage,disagreement (ours),confidence |p-.5|,OOD distance,random abstention
0.3,0.5443443334780721,0.5289245667686036,0.5281058340513964,0.5574143701870955
0.4,0.5347977381470205,0.5675567423230974,0.5343327454438566,0.5560061773560848
0.5,0.5335774590580816,0.5591909081430508,0.5457653718961941,0.5552047190380093
0.6000000000000001,0.5645008818342152,0.5440216134997689,0.535895605267333,0.559321174676588
0.7000000000000002,0.5622520754099702,0.5557144633752021,0.5470093195147425,0.5577008016727423
0.8000000000000003,0.5555859695772886,0.5488784575641106,0.5595162075047133,0.5571027457192076
0.9000000000000001,0.5576493786740084,0.5514705882352942,0.5567375886524822,0.555334872867131
1.0000000000000002,0.5568356487961067,0.5568356487961067,0.5568356487961067,0.5568356487961066
